Date,Fremont Bridge West Sidewalk,Fremont Bridge East Sidewalk
03/11/2017 07:00:00 AM,28,24
02/24/2015 03:00:00 AM,6,0
09/15/2018 09:00:00 AM,102,92
04/24/2016 02:00:00 PM,28,50
09/22/2019 12:00:00 AM,24,18
08/20/2020 09:00:00 PM,27,20
07/10/2017 08:00:00 PM,204,126
07/14/2013 05:00:00 PM,186,252
02/26/2018 03:00:00 PM,112,86
03/05/2018 11:00:00 PM,12,8
09/17/2015 06:00:00 PM,318,138
02/02/2016 06:00:00 PM,448,200
07/28/2017 05:00:00 PM,912,392
03/26/2020 09:00:00 PM,6,3
03/08/2015 07:00:00 AM,20,22
08/02/2013 01:00:00 PM,58,76
06/03/2019 04:00:00 AM,10,18
02/15/2014 11:00:00 PM,8,14
08/05/2013 07:00:00 PM,274,252
11/22/2014 01:00:00 AM,12,4
11/20/2017 08:00:00 PM,48,26
01/01/2014 03:00:00 PM,70,84
06/03/2019 12:00:00 PM,96,76
12/10/2012 07:00:00 AM,188,268
06/14/2013 06:00:00 AM,178,450
01/27/2018 11:00:00 AM,34,48
03/12/2019 04:00:00 AM,10,6
09/18/2014 12:00:00 AM,10,0
08/26/2017 01:00:00 AM,18,8
03/22/2018 09:00:00 PM,32,20
11/27/2019 09:00:00 PM,32,22
03/30/2013 08:00:00 PM,48,56
02/04/2015 11:00:00 PM,14,18
01/30/2017 04:00:00 PM,272,128
07/20/2018 11:00:00 PM,40,22
01/15/2021 03:00:00 PM,99,91
10/14/2018 07:00:00 AM,26,40
10/19/2012 03:00:00 PM,112,108
09/08/2015 06:00:00 AM,110,226
10/08/2014 04:00:00 PM,362,252
11/20/2016 12:00:00 AM,20,14
11/09/2020 08:00:00 PM,13,11
03/21/2013 03:00:00 AM,4,0
10/12/2017 12:00:00 PM,28,44
11/12/2014 11:00:00 PM,26,12
02/17/2014 12:00:00 AM,4,4
09/09/2014 04:00:00 PM,398,230
07/10/2015 02:00:00 AM,12,4
06/05/2020 06:00:00 AM,44,41
12/22/2015 06:00:00 AM,60,88
12/04/2012 06:00:00 PM,248,98
12/17/2015 12:00:00 AM,8,8
08/27/2015 11:00:00 AM,78,112
09/26/2018 07:00:00 PM,296,148
03/11/2019 10:00:00 PM,6,10
04/04/2015 02:00:00 AM,4,10
07/09/2016 08:00:00 PM,48,62
12/07/2018 08:00:00 PM,38,38
02/20/2018 03:00:00 PM,80,44
05/14/2014 12:00:00 AM,16,18
03/06/2013 11:00:00 AM,26,48
09/28/2015 07:00:00 AM,248,580
09/10/2014 06:00:00 AM,102,180
10/12/2018 09:00:00 PM,66,30
06/25/2018 04:00:00 AM,10,6
04/28/2018 09:00:00 PM,6,14
10/21/2012 02:00:00 PM,94,134
01/06/2017 04:00:00 AM,2,4
06/11/2017 04:00:00 AM,0,4
09/25/2019 09:00:00 AM,506,328
10/15/2017 07:00:00 AM,32,18
02/21/2015 05:00:00 PM,100,142
05/25/2019 04:00:00 AM,6,4
04/29/2015 04:00:00 AM,4,10
01/27/2015 06:00:00 AM,88,136
12/07/2012 06:00:00 PM,216,112
08/21/2016 05:00:00 AM,6,12
10/23/2016 03:00:00 AM,0,0
08/28/2019 08:00:00 PM,258,152
03/24/2017 08:00:00 AM,198,260
09/23/2018 07:00:00 AM,24,18
01/06/2016 06:00:00 PM,330,210
02/01/2013 03:00:00 PM,118,144
08/14/2017 12:00:00 PM,84,102
01/14/2020 06:00:00 AM,32,22
04/18/2019 09:00:00 PM,58,26
01/20/2013 01:00:00 AM,12,10
08/30/2018 03:00:00 AM,4,2
02/28/2020 03:00:00 AM,0,0
02/07/2016 09:00:00 PM,8,16
07/24/2017 05:00:00 AM,28,68
05/05/2013 07:00:00 PM,86,152
06/09/2018 11:00:00 PM,18,12
02/08/2018 12:00:00 AM,6,6
07/07/2019 05:00:00 PM,122,108
07/29/2014 09:00:00 AM,272,404
12/05/2013 12:00:00 PM,48,44
07/07/2014 04:00:00 PM,374,256
07/03/2018 12:00:00 AM,14,10
05/15/2018 06:00:00 AM,246,288
12/16/2018 10:00:00 AM,26,38
09/16/2016 08:00:00 PM,80,44
04/05/2015 04:00:00 PM,126,174
06/14/2014 03:00:00 PM,106,148
08/07/2017 09:00:00 AM,296,294
06/22/2020 10:00:00 AM,54,56
09/16/2019 09:00:00 AM,428,288
09/27/2016 04:00:00 AM,2,6
02/18/2020 06:00:00 PM,434,144
03/06/2016 11:00:00 PM,6,4
03/23/2014 11:00:00 AM,118,176
01/17/2014 05:00:00 PM,462,212
11/02/2016 09:00:00 PM,52,28
04/20/2017 12:00:00 AM,4,6
03/20/2016 03:00:00 PM,56,36
08/08/2015 02:00:00 AM,28,6
02/26/2014 09:00:00 AM,208,318
03/14/2019 03:00:00 AM,6,4
05/03/2016 01:00:00 AM,4,8
02/01/2019 11:00:00 PM,14,6
01/18/2019 02:00:00 PM,88,66
12/12/2015 05:00:00 PM,20,28
01/13/2014 04:00:00 AM,4,4
06/07/2016 03:00:00 PM,198,138
03/20/2013 07:00:00 AM,68,158
12/26/2015 07:00:00 AM,10,8
06/16/2013 10:00:00 AM,116,158
10/09/2019 04:00:00 AM,6,12
10/09/2014 12:00:00 PM,6,158
06/25/2016 02:00:00 PM,174,162
05/25/2017 07:00:00 AM,376,602
05/10/2015 12:00:00 PM,148,180
06/06/2016 04:00:00 PM,514,238
02/01/2020 11:00:00 AM,4,2
06/11/2014 11:00:00 PM,34,18
03/21/2014 08:00:00 AM,174,506
03/04/2018 06:00:00 PM,22,34
04/20/2015 05:00:00 AM,28,52
10/15/2018 07:00:00 PM,252,92
07/02/2018 09:00:00 AM,342,286
12/17/2020 12:00:00 AM,1,1
07/01/2018 06:00:00 PM,120,124
03/11/2020 09:00:00 AM,172,132
04/19/2014 11:00:00 AM,82,122
10/26/2017 09:00:00 AM,304,280
12/21/2015 05:00:00 PM,334,120
09/03/2017 04:00:00 AM,6,4
11/12/2015 06:00:00 AM,80,150
09/22/2019 05:00:00 AM,2,2
08/20/2016 11:00:00 AM,128,110
05/19/2018 03:00:00 AM,0,6
05/25/2016 10:00:00 AM,106,146
04/12/2019 05:00:00 PM,664,276
04/20/2019 12:00:00 PM,174,126
03/01/2018 04:00:00 AM,14,12
04/08/2020 02:00:00 AM,6,0
08/05/2018 12:00:00 AM,52,14
03/24/2017 05:00:00 PM,362,136
01/03/2019 05:00:00 PM,498,150
07/21/2016 03:00:00 PM,236,156
01/28/2021 03:00:00 AM,0,0
02/03/2016 08:00:00 PM,68,30
05/26/2020 12:00:00 PM,41,45
03/30/2016 01:00:00 PM,92,98
01/22/2021 10:00:00 PM,3,6
12/28/2016 10:00:00 PM,22,20
08/12/2013 02:00:00 PM,122,130
03/05/2014 03:00:00 PM,68,60
06/28/2017 04:00:00 PM,482,224
09/29/2020 10:00:00 AM,52,34
01/13/2015 01:00:00 PM,0,110
07/19/2018 01:00:00 PM,164,120
10/11/2013 04:00:00 PM,276,176
05/12/2017 10:00:00 AM,106,94
07/02/2019 12:00:00 AM,10,8
09/29/2017 09:00:00 PM,46,22
05/26/2016 01:00:00 PM,96,92
09/14/2016 05:00:00 AM,32,46
01/18/2016 09:00:00 PM,14,10
06/26/2019 06:00:00 PM,714,268
03/02/2016 11:00:00 AM,60,50
12/26/2012 01:00:00 AM,0,0
08/12/2015 04:00:00 AM,6,18
10/01/2020 08:00:00 AM,100,53
09/22/2020 02:00:00 PM,92,74
05/07/2015 04:00:00 PM,478,288
01/13/2015 01:00:00 AM,4,10
07/19/2017 05:00:00 AM,32,74
05/06/2013 01:00:00 AM,2,0
06/25/2014 12:00:00 AM,20,18
01/06/2018 01:00:00 PM,52,54
08/08/2018 10:00:00 AM,156,160
03/23/2013 12:00:00 PM,76,164
10/11/2012 09:00:00 PM,90,52
07/27/2020 05:00:00 PM,216,81
10/24/2015 01:00:00 PM,70,76
04/09/2020 10:00:00 AM,86,70
01/27/2014 02:00:00 AM,2,4
08/05/2014 03:00:00 PM,178,162
02/14/2017 04:00:00 PM,372,150
02/20/2021 10:00:00 PM,3,4
08/10/2019 12:00:00 PM,920,164
01/07/2013 09:00:00 AM,100,200
04/07/2020 08:00:00 AM,116,78
06/15/2018 08:00:00 PM,144,104
11/20/2015 07:00:00 PM,134,70
11/24/2020 02:00:00 AM,0,1
01/07/2021 09:00:00 AM,51,31
10/09/2020 12:00:00 AM,5,1
07/26/2015 08:00:00 PM,38,24
12/28/2020 10:00:00 PM,4,2
11/02/2016 02:00:00 AM,0,2
12/21/2017 07:00:00 PM,62,34
08/21/2016 04:00:00 PM,156,156
02/11/2016 03:00:00 PM,98,68
11/14/2015 04:00:00 PM,26,22
11/01/2019 09:00:00 PM,52,18
03/19/2019 04:00:00 AM,8,10
12/28/2015 04:00:00 PM,150,80
05/11/2014 03:00:00 PM,218,258
01/31/2021 04:00:00 AM,0,1
04/15/2016 09:00:00 AM,158,276
01/21/2015 01:00:00 PM,0,122
11/11/2017 02:00:00 PM,50,26
01/28/2015 12:00:00 AM,12,8
08/04/2019 12:00:00 AM,64,32
12/06/2018 07:00:00 PM,186,66
08/22/2019 08:00:00 AM,840,558
07/29/2019 03:00:00 PM,290,198
06/08/2017 11:00:00 PM,32,8
04/13/2017 10:00:00 AM,96,46
06/26/2019 04:00:00 PM,560,222
10/01/2020 07:00:00 AM,85,62
01/01/2013 03:00:00 PM,64,92
09/05/2018 11:00:00 PM,32,8
02/12/2013 07:00:00 PM,128,100
08/30/2013 08:00:00 PM,102,102
08/17/2018 06:00:00 PM,412,272
10/29/2017 12:00:00 PM,86,92
09/26/2019 07:00:00 PM,236,116
10/18/2017 05:00:00 AM,32,42
11/27/2020 04:00:00 AM,2,0
06/12/2014 08:00:00 PM,128,108
07/24/2013 04:00:00 AM,4,10
09/19/2016 09:00:00 PM,70,30
02/07/2018 02:00:00 AM,0,0
05/19/2018 09:00:00 AM,142,216
02/07/2016 08:00:00 PM,28,20
11/19/2013 05:00:00 PM,504,210
06/22/2013 03:00:00 PM,74,78
12/19/2015 07:00:00 PM,12,6
01/06/2019 10:00:00 PM,6,2
01/03/2017 07:00:00 PM,94,52
03/30/2019 10:00:00 PM,28,28
07/04/2018 06:00:00 PM,264,266
10/16/2018 05:00:00 PM,1148,380
02/09/2016 08:00:00 PM,98,60
10/02/2016 06:00:00 AM,12,8
07/31/2017 09:00:00 PM,106,106
05/12/2020 11:00:00 PM,7,2
03/29/2017 09:00:00 PM,44,26
08/25/2020 04:00:00 AM,3,3
10/04/2014 01:00:00 AM,10,14
02/03/2016 06:00:00 PM,332,100
12/21/2013 01:00:00 PM,36,60
04/20/2014 09:00:00 PM,30,18
04/18/2019 12:00:00 AM,6,6
05/15/2013 12:00:00 PM,86,106
01/09/2013 07:00:00 PM,104,44
04/04/2016 08:00:00 PM,74,66
04/02/2015 01:00:00 PM,0,124
01/29/2014 12:00:00 PM,50,26
06/12/2020 05:00:00 AM,10,10
07/23/2014 02:00:00 PM,38,40
03/28/2016 03:00:00 PM,116,86
01/12/2016 09:00:00 AM,126,212
07/10/2017 09:00:00 PM,68,90
06/16/2020 10:00:00 PM,13,12
09/21/2015 04:00:00 AM,6,12
04/26/2016 10:00:00 AM,108,122
05/20/2019 11:00:00 PM,34,8
04/20/2016 06:00:00 AM,140,404
02/26/2014 10:00:00 AM,64,116
05/05/2020 04:00:00 AM,1,1
10/01/2017 10:00:00 AM,86,102
03/14/2018 10:00:00 AM,96,50
12/17/2016 07:00:00 PM,20,4
03/13/2015 02:00:00 PM,76,170
09/13/2018 08:00:00 AM,574,530
03/19/2020 02:00:00 AM,2,0
08/19/2015 10:00:00 AM,118,164
06/09/2015 01:00:00 AM,18,10
09/26/2013 04:00:00 AM,2,6
03/11/2019 07:00:00 AM,236,300
03/12/2016 11:00:00 PM,8,6
08/05/2019 10:00:00 AM,192,168
11/17/2020 03:00:00 PM,50,43
01/05/2016 11:00:00 AM,38,28
10/11/2013 08:00:00 PM,58,50
05/09/2020 08:00:00 PM,48,41
12/28/2019 02:00:00 AM,0,2
06/21/2018 02:00:00 PM,138,108
09/12/2020 09:00:00 PM,4,4
03/19/2020 11:00:00 AM,80,70
09/01/2017 03:00:00 PM,338,190
10/09/2020 10:00:00 AM,58,30
10/22/2016 01:00:00 AM,8,10
08/02/2017 12:00:00 AM,22,10
02/07/2016 11:00:00 AM,88,90
07/29/2014 07:00:00 PM,354,312
12/12/2013 07:00:00 AM,110,218
08/21/2017 06:00:00 AM,92,144
10/08/2015 04:00:00 AM,10,14
09/07/2014 04:00:00 AM,0,0
05/29/2018 08:00:00 PM,166,88
10/15/2017 08:00:00 PM,42,32
06/23/2015 05:00:00 AM,40,80
05/05/2019 11:00:00 PM,26,10
11/05/2019 01:00:00 AM,2,2
08/27/2016 07:00:00 AM,52,50
05/28/2014 12:00:00 AM,12,6
12/28/2016 01:00:00 AM,2,0
01/28/2017 04:00:00 PM,116,156
04/06/2020 04:00:00 AM,2,6
08/05/2014 07:00:00 AM,238,688
03/17/2015 11:00:00 PM,16,22
08/30/2018 05:00:00 PM,860,278
10/02/2017 06:00:00 PM,642,220
04/29/2020 07:00:00 PM,142,130
02/10/2016 02:00:00 PM,60,54
12/22/2019 01:00:00 AM,8,0
07/19/2017 12:00:00 PM,116,100
04/02/2017 06:00:00 AM,18,18
03/29/2018 11:00:00 AM,82,82
12/12/2013 08:00:00 AM,144,402
02/08/2017 02:00:00 AM,6,2
10/29/2017 02:00:00 PM,144,160
09/02/2013 01:00:00 AM,26,10
02/17/2016 06:00:00 AM,60,138
10/31/2016 08:00:00 AM,282,378
09/27/2017 07:00:00 PM,308,160
09/29/2019 11:00:00 PM,20,16
04/30/2020 11:00:00 PM,14,12
07/10/2015 07:00:00 PM,236,132
12/05/2019 04:00:00 PM,530,176
01/08/2018 07:00:00 AM,310,290
03/20/2015 08:00:00 PM,56,38
11/05/2013 04:00:00 PM,264,152
11/08/2012 10:00:00 AM,68,108
08/18/2019 04:00:00 PM,260,246
07/28/2016 01:00:00 AM,10,4
01/02/2014 11:00:00 PM,14,12
06/25/2013 08:00:00 AM,170,356
05/15/2020 06:00:00 AM,37,31
04/13/2018 07:00:00 AM,174,156
12/17/2012 05:00:00 AM,6,18
07/27/2016 03:00:00 PM,220,142
12/05/2013 11:00:00 AM,26,50
10/12/2015 12:00:00 PM,58,64
06/27/2014 09:00:00 PM,60,60
12/26/2012 09:00:00 PM,16,8
10/04/2018 10:00:00 PM,52,30
06/14/2018 03:00:00 AM,6,10
04/22/2015 10:00:00 PM,36,26
04/06/2020 02:00:00 AM,6,2
08/20/2016 12:00:00 PM,150,170
08/04/2019 08:00:00 AM,118,116
06/07/2014 03:00:00 AM,4,4
08/18/2016 04:00:00 AM,14,16
01/11/2017 05:00:00 AM,18,32
11/11/2013 12:00:00 AM,4,8
12/08/2015 09:00:00 PM,30,12
11/15/2019 01:00:00 PM,158,74
03/11/2015 07:00:00 AM,216,70
02/13/2014 08:00:00 AM,188,454
07/17/2014 11:00:00 PM,72,36
02/02/2018 03:00:00 PM,126,94
06/04/2019 03:00:00 PM,286,198
03/08/2015 09:00:00 AM,66,28
03/18/2014 12:00:00 AM,8,4
07/19/2015 09:00:00 AM,130,162
11/13/2014 08:00:00 AM,214,562
06/03/2019 11:00:00 AM,126,76
07/29/2013 02:00:00 PM,146,104
12/09/2019 03:00:00 AM,0,0
01/20/2019 06:00:00 AM,12,6
02/18/2016 06:00:00 AM,66,136
10/17/2018 10:00:00 AM,146,114
09/08/2017 04:00:00 AM,14,10
07/21/2019 11:00:00 AM,288,308
10/03/2018 09:00:00 AM,320,268
02/14/2018 08:00:00 PM,46,58
07/19/2016 09:00:00 AM,228,384
03/14/2020 10:00:00 PM,12,4
06/26/2020 04:00:00 PM,208,151
12/25/2016 04:00:00 PM,22,12
05/11/2019 03:00:00 AM,2,6
09/24/2015 12:00:00 AM,10,20
11/18/2014 04:00:00 AM,2,12
10/30/2012 07:00:00 PM,88,42
04/06/2019 11:00:00 PM,8,12
05/04/2013 01:00:00 AM,14,12
11/23/2020 07:00:00 AM,41,35
10/25/2019 03:00:00 AM,2,2
08/25/2016 02:00:00 PM,132,100
04/24/2016 07:00:00 PM,20,12
11/21/2012 10:00:00 PM,20,14
09/17/2016 07:00:00 AM,12,18
02/23/2013 09:00:00 PM,24,30
06/28/2016 03:00:00 PM,232,156
01/03/2013 03:00:00 PM,120,88
06/17/2013 09:00:00 PM,90,112
05/03/2017 05:00:00 AM,24,46
10/13/2017 01:00:00 AM,8,2
04/02/2014 01:00:00 AM,6,16
12/02/2015 07:00:00 AM,152,396
12/19/2019 10:00:00 AM,104,72
09/04/2017 11:00:00 AM,168,202
11/21/2012 12:00:00 AM,12,6
11/01/2020 10:00:00 AM,89,72
08/30/2016 03:00:00 PM,184,156
11/11/2014 06:00:00 PM,420,172
01/04/2018 04:00:00 PM,304,116
08/29/2013 03:00:00 PM,90,96
07/22/2014 05:00:00 AM,30,94
06/24/2020 11:00:00 PM,9,5
06/06/2017 06:00:00 PM,710,302
04/09/2016 06:00:00 AM,16,18
03/10/2014 03:00:00 PM,82,64
01/10/2018 07:00:00 AM,230,310
06/19/2014 05:00:00 AM,34,50
07/03/2019 02:00:00 AM,0,0
11/26/2015 01:00:00 PM,66,56
11/25/2015 04:00:00 AM,12,0
05/30/2015 06:00:00 AM,30,30
02/02/2016 03:00:00 PM,182,98
10/21/2015 04:00:00 PM,334,216
12/12/2013 10:00:00 PM,28,24
01/30/2015 09:00:00 AM,168,266
09/16/2014 08:00:00 AM,348,826
01/04/2020 06:00:00 AM,12,8
06/23/2015 11:00:00 PM,28,32
11/26/2012 12:00:00 AM,2,4
02/02/2018 01:00:00 PM,90,78
08/12/2015 06:00:00 AM,96,226
03/08/2019 12:00:00 AM,10,0
12/29/2013 11:00:00 AM,52,84
09/18/2015 11:00:00 AM,84,80
10/14/2015 04:00:00 PM,354,234
10/03/2019 04:00:00 PM,612,200
04/15/2018 03:00:00 PM,102,102
10/25/2020 03:00:00 PM,113,87
11/09/2013 07:00:00 AM,16,22
01/29/2013 08:00:00 PM,46,34
06/17/2014 01:00:00 AM,2,10
01/15/2019 10:00:00 AM,122,98
12/18/2018 08:00:00 AM,370,324
05/30/2014 09:00:00 PM,80,110
11/16/2015 01:00:00 PM,42,38
01/18/2015 09:00:00 AM,14,48
04/17/2020 04:00:00 PM,308,286
02/10/2014 03:00:00 PM,48,52
12/29/2019 04:00:00 PM,90,74
04/29/2019 01:00:00 PM,92,98
05/24/2017 10:00:00 PM,42,48
04/04/2020 06:00:00 AM,14,4
02/23/2018 09:00:00 PM,30,16
07/21/2017 02:00:00 AM,6,0
12/17/2015 06:00:00 AM,50,110
06/06/2013 05:00:00 PM,936,428
03/11/2019 09:00:00 PM,20,20
02/08/2015 12:00:00 PM,172,190
03/13/2018 10:00:00 PM,20,14
05/02/2019 01:00:00 AM,2,0
09/11/2014 02:00:00 PM,0,200
10/23/2017 02:00:00 AM,2,0
10/03/2019 04:00:00 AM,4,4
02/21/2021 12:00:00 AM,4,1
07/31/2016 05:00:00 PM,170,168
03/05/2020 10:00:00 AM,88,56
05/17/2014 04:00:00 PM,150,172
07/10/2015 08:00:00 AM,332,686
12/24/2017 07:00:00 AM,2,10
04/05/2020 05:00:00 AM,4,4
02/15/2020 10:00:00 AM,54,48
08/27/2018 03:00:00 AM,4,2
04/11/2013 01:00:00 PM,60,62
03/05/2017 04:00:00 PM,30,46
11/24/2015 06:00:00 PM,330,106
07/26/2016 07:00:00 AM,308,664
05/21/2017 06:00:00 PM,140,160
09/10/2020 10:00:00 AM,48,41
07/02/2019 08:00:00 PM,80,36
05/23/2020 11:00:00 PM,8,5
04/27/2013 08:00:00 AM,54,76
05/26/2018 10:00:00 AM,146,114
06/17/2020 03:00:00 AM,2,2
07/17/2019 04:00:00 PM,482,218
02/04/2013 01:00:00 PM,40,52
12/09/2017 03:00:00 AM,8,4
05/14/2014 04:00:00 AM,10,8
06/19/2018 06:00:00 AM,220,222
12/14/2020 11:00:00 AM,19,24
03/23/2016 02:00:00 AM,4,2
04/26/2017 07:00:00 AM,264,340
06/15/2016 01:00:00 AM,8,6
09/10/2014 01:00:00 PM,136,2
06/26/2016 05:00:00 PM,182,148
03/10/2015 09:00:00 PM,64,36
08/13/2015 11:00:00 AM,84,94
09/07/2013 09:00:00 AM,96,126
08/12/2016 06:00:00 AM,132,176
03/23/2018 11:00:00 PM,12,12
01/31/2016 11:00:00 AM,94,84
05/30/2015 09:00:00 AM,90,172
07/12/2013 04:00:00 AM,4,4
02/01/2013 07:00:00 PM,102,62
11/06/2016 09:00:00 PM,28,10
01/20/2015 07:00:00 PM,186,106
12/30/2018 03:00:00 AM,0,0
05/30/2018 06:00:00 AM,180,228
11/24/2016 11:00:00 PM,10,2
01/21/2017 09:00:00 AM,66,98
05/09/2019 10:00:00 AM,158,124
01/02/2021 09:00:00 AM,9,7
05/28/2014 10:00:00 AM,104,170
01/06/2014 11:00:00 AM,44,70
03/12/2020 03:00:00 PM,150,100
03/18/2020 12:00:00 PM,128,86
07/21/2014 05:00:00 PM,980,450
03/04/2015 03:00:00 PM,162,84
09/03/2017 09:00:00 AM,140,112
11/23/2013 06:00:00 AM,12,20
12/17/2020 03:00:00 PM,84,71
01/20/2020 04:00:00 PM,266,120
08/24/2013 02:00:00 AM,16,16
09/27/2019 06:00:00 PM,316,152
09/02/2018 06:00:00 PM,158,116
12/19/2012 09:00:00 AM,58,98
12/20/2017 06:00:00 AM,80,94
02/25/2017 01:00:00 PM,106,84
05/03/2018 08:00:00 PM,168,108
01/03/2017 07:00:00 AM,128,240
11/18/2017 11:00:00 AM,78,104
01/08/2013 03:00:00 PM,66,48
07/06/2017 01:00:00 PM,158,102
01/24/2018 10:00:00 PM,12,12
08/18/2013 05:00:00 AM,2,24
04/09/2020 01:00:00 AM,0,0
01/16/2018 05:00:00 PM,748,176
03/26/2020 12:00:00 AM,1,0
09/24/2016 11:00:00 AM,90,160
12/21/2012 09:00:00 PM,22,20
05/20/2018 01:00:00 AM,8,6
04/15/2016 06:00:00 AM,62,142
09/22/2020 09:00:00 PM,30,18
12/28/2015 09:00:00 PM,6,4
11/11/2019 06:00:00 AM,102,110
10/12/2016 05:00:00 AM,26,36
10/13/2019 10:00:00 PM,22,16
07/25/2018 06:00:00 PM,790,324
11/01/2020 04:00:00 PM,111,106
09/29/2020 11:00:00 AM,62,67
10/07/2017 04:00:00 AM,4,4
11/14/2012 10:00:00 AM,74,112
06/14/2016 12:00:00 PM,86,82
04/18/2015 09:00:00 AM,100,158
01/11/2014 08:00:00 AM,24,42
05/05/2019 05:00:00 PM,142,154
03/18/2015 08:00:00 AM,452,4
12/05/2019 04:00:00 AM,4,8
03/24/2016 09:00:00 AM,136,234
03/01/2013 06:00:00 AM,60,122
05/04/2016 01:00:00 AM,8,6
01/02/2019 10:00:00 AM,68,86
12/10/2014 10:00:00 PM,18,18
08/24/2014 05:00:00 AM,8,20
03/06/2018 08:00:00 PM,96,58
01/01/2021 08:00:00 AM,8,4
04/10/2013 05:00:00 AM,22,42
01/25/2014 10:00:00 PM,16,32
12/08/2016 01:00:00 AM,2,2
02/07/2014 01:00:00 AM,8,4
02/14/2018 10:00:00 PM,12,6
09/12/2020 01:00:00 AM,1,5
06/25/2019 01:00:00 AM,0,0
10/23/2017 07:00:00 AM,370,438
01/30/2013 12:00:00 AM,2,6
10/23/2015 10:00:00 AM,82,110
12/10/2016 03:00:00 AM,0,0
03/27/2017 04:00:00 AM,2,6
11/01/2015 05:00:00 AM,4,4
06/20/2015 10:00:00 AM,192,190
12/14/2018 06:00:00 PM,222,108
01/08/2015 01:00:00 PM,0,150
11/20/2020 06:00:00 AM,32,16
09/20/2019 04:00:00 AM,4,2
11/30/2020 10:00:00 AM,28,21
02/12/2017 07:00:00 PM,48,28
12/15/2017 04:00:00 PM,286,92
11/10/2015 12:00:00 AM,6,8
06/29/2015 06:00:00 AM,106,242
04/05/2018 02:00:00 AM,0,0
07/14/2019 08:00:00 AM,140,88
07/26/2019 12:00:00 PM,240,148
01/26/2021 01:00:00 AM,0,0
12/02/2020 10:00:00 PM,11,4
11/14/2016 02:00:00 AM,0,0
10/16/2012 05:00:00 PM,706,294
04/10/2014 05:00:00 AM,22,36
08/05/2014 10:00:00 PM,60,54
02/01/2019 02:00:00 AM,0,0
08/22/2014 04:00:00 PM,440,234
03/07/2016 12:00:00 PM,34,30
09/11/2020 06:00:00 AM,21,14
12/31/2019 07:00:00 PM,22,16
02/24/2015 03:00:00 PM,154,108
05/14/2018 02:00:00 PM,152,78
02/14/2016 04:00:00 PM,70,34
10/14/2018 05:00:00 AM,2,6
12/01/2013 03:00:00 PM,60,60
01/04/2018 07:00:00 PM,146,70
03/28/2013 02:00:00 PM,86,74
07/05/2015 02:00:00 PM,136,132
08/02/2016 10:00:00 AM,78,118
05/21/2013 06:00:00 AM,56,132
07/27/2016 09:00:00 AM,282,382
01/26/2013 11:00:00 PM,10,18
11/05/2014 08:00:00 PM,84,56
01/21/2018 11:00:00 AM,10,28
05/11/2019 01:00:00 PM,304,252
05/15/2017 12:00:00 PM,54,42
07/02/2017 10:00:00 PM,42,26
11/19/2016 05:00:00 AM,6,6
12/04/2019 09:00:00 PM,42,38
10/31/2014 02:00:00 PM,50,54
08/08/2018 04:00:00 PM,688,258
04/18/2019 05:00:00 PM,678,202
11/13/2020 07:00:00 PM,24,24
05/15/2017 11:00:00 AM,56,48
09/29/2014 03:00:00 AM,4,6
02/12/2021 01:00:00 PM,10,9
12/21/2016 10:00:00 AM,78,70
07/24/2020 08:00:00 AM,103,64
08/14/2013 01:00:00 PM,130,102
01/09/2017 11:00:00 PM,6,8
02/21/2020 10:00:00 AM,138,88
11/26/2016 01:00:00 AM,0,0
10/03/2016 08:00:00 AM,446,684
04/11/2014 05:00:00 PM,672,376
07/22/2014 11:00:00 PM,36,20
07/14/2018 11:00:00 AM,202,182
12/18/2012 07:00:00 PM,98,54
06/03/2013 09:00:00 PM,96,148
09/24/2019 10:00:00 PM,56,50
05/12/2013 01:00:00 PM,100,112
01/28/2016 10:00:00 PM,36,30
06/29/2013 07:00:00 PM,130,156
04/07/2018 11:00:00 AM,72,78
01/02/2014 02:00:00 PM,64,42
04/15/2013 06:00:00 PM,468,276
11/12/2014 10:00:00 AM,150,58
12/17/2012 11:00:00 PM,14,16
01/26/2018 04:00:00 PM,344,122
05/03/2020 11:00:00 AM,151,118
09/03/2020 01:00:00 AM,1,1
04/10/2014 03:00:00 PM,164,160
06/28/2020 07:00:00 AM,6,5
03/31/2019 02:00:00 PM,256,220
01/24/2015 01:00:00 PM,84,128
04/09/2017 07:00:00 PM,72,46
02/17/2019 10:00:00 PM,12,6
07/14/2013 05:00:00 AM,4,18
03/17/2014 05:00:00 AM,6,28
11/10/2015 07:00:00 PM,154,110
05/28/2014 03:00:00 AM,2,2
05/20/2020 06:00:00 PM,67,47
05/21/2015 09:00:00 PM,86,88
04/14/2019 03:00:00 AM,2,2
06/27/2016 10:00:00 AM,84,132
06/14/2017 03:00:00 AM,0,4
05/03/2016 05:00:00 PM,1332,510
09/19/2018 06:00:00 PM,614,292
09/29/2013 01:00:00 PM,38,34
02/02/2020 02:00:00 AM,2,2
12/14/2015 01:00:00 PM,52,64
01/25/2015 06:00:00 PM,64,56
11/03/2013 09:00:00 AM,76,96
06/27/2013 05:00:00 AM,24,38
02/14/2018 03:00:00 PM,84,56
02/29/2016 05:00:00 PM,632,260
08/08/2017 03:00:00 AM,6,2
06/15/2015 01:00:00 PM,130,130
04/28/2016 11:00:00 PM,28,30
11/17/2014 02:00:00 AM,0,2
09/28/2018 01:00:00 PM,144,106
02/05/2014 06:00:00 AM,34,76
08/08/2018 03:00:00 PM,228,132
